,Host_ID,Time,Frame_ID,Host_vel,H_Lane_ID,H_local_y,H_local_y_ts,Preceding_ID,Preceding_vel,P_Lane_ID,P_local_y_ts,Distance_Diff_Ts,Distance_Diff
24,68,11631222.0,1036,29.154729600000003,1,508.6569456,544.5517176000001,96,0.32918400000000003,1.0,587.1917136000001,42.639996,78.5347680000001
25,68,11631223.0,1037,29.154729600000003,1,509.46618960000006,545.1936264,96,0.32918400000000003,1.0,587.2008576000001,42.00723120000009,77.734668
26,96,11630842.0,656,20.8154016,1,498.53789040000004,542.7652848,91,42.903648000000004,1.0,573.502536,30.737251199999946,74.96464559999993
27,96,11630843.0,657,21.0897216,1,499.08896880000003,543.7851456,91,42.5634912,1.0,574.206624,30.42147840000007,75.1176552
28,96,11630844.0,658,21.5396064,1,499.66930800000006,544.801044,91,42.31111680000001,1.0,574.904616,30.103571999999986,75.23530799999997
29,96,11630845.0,659,21.835872000000002,1,500.2563528,545.8013976,91,42.201388800000004,1.0,575.5913304000001,29.789932800000088,75.33497760000006
30,96,11630846.0,660,22.274784000000004,1,500.8369968,546.7795008,91,42.3988992,1.0,576.2490888,29.46958799999993,75.41209199999997
31,96,11630847.0,661,23.207472,1,501.4456824,547.7387064,91,42.66224640000001,1.0,576.8733192,29.134612800000014,75.42763679999996
32,96,11630848.0,662,24.568099200000002,1,502.10161200000005,548.7012648,91,42.78294720000001,1.0,577.4774328000001,28.776168000000098,75.37582080000004
33,96,11630849.0,663,25.9945632,1,502.79686080000005,549.6818064,91,42.739056000000005,1.0,578.0818512000001,28.400044800000046,75.28499040000003
34,96,11630850.0,664,27.047952000000002,1,503.5384392,550.6717968,91,42.5305728,1.0,578.697852,28.026055199999973,75.15941279999998
35,96,11630851.0,665,27.607564800000002,1,504.3104976,551.6535576,91,42.5305728,1.0,579.3111096,27.65755200000001,75.00061199999999
36,96,11630852.0,666,27.7502112,1,505.0862136,552.606972,91,42.958512,1.0,579.8877912,27.280819199999996,74.80157760000003
37,96,11630853.0,667,27.684374400000003,1,505.8549192,553.5311256,91,43.507152,1.0,580.4181432,26.887017600000036,74.56322400000005
38,96,11630854.0,668,27.618537600000003,1,506.62027200000006,554.4409536000001,91,43.869254399999996,1.0,580.9049088,26.463955199999987,74.28463679999999
39,96,11630855.0,669,27.5636736,1,507.3850152,555.3504768,91,43.869254399999996,1.0,581.3462592000001,25.995782400000053,73.96124400000008
40,96,11630856.0,670,27.5197824,1,508.1485392,556.2673152,91,43.507152,1.0,581.7482904000001,25.480975200000103,73.59975120000007
41,96,11630857.0,671,27.4539456,1,508.9117584,557.1844584,91,42.9804576,1.0,582.1469688000001,24.962510400000042,73.23521040000008
42,96,11630858.0,672,27.3881088,1,509.6704056,558.0869712,91,42.46473600000001,1.0,582.5493048000001,24.46233360000008,72.87889920000009
43,96,11630859.0,673,27.596592,1,510.42204240000007,558.9617472,91,42.1574976,1.0,582.9275616,23.9658144,72.50551919999992
44,96,11630860.0,674,28.309824000000003,1,511.1797752,559.8142728,91,41.97096,1.0,583.2744240000001,23.46015120000004,72.09464880000007
45,96,11630861.0,675,29.637532800000006,1,511.9820088,560.64912,91,41.652748800000005,1.0,583.617324,22.968204000000014,71.63531520000004
46,96,11630862.0,676,31.250534400000003,1,512.827524,561.4650696,91,41.169945600000005,1.0,583.9849128000001,22.519843200000082,71.15738880000004
47,96,11630863.0,677,32.6769984,1,513.711444,562.2651696,91,40.687142400000006,1.0,584.3842008,22.119031199999995,70.6727568
48,96,11630864.0,678,33.7633056,1,514.644132,563.044848,91,40.3360128,1.0,584.7914136,21.746565600000054,70.14728160000004
49,96,11630865.0,679,34.509456,1,515.5987656,563.8147728,91,39.995856,1.0,585.1913112000001,21.376538400000072,69.59254560000011
50,96,11630866.0,680,35.003232,1,516.5683344,564.5822592000001,91,39.37040640000001,1.0,585.5979144,21.01565519999997,69.02958000000001
51,96,11630867.0,681,35.3543616,1,517.5519240000001,565.3406016,91,38.295072000000005,1.0,586.0093944,20.668792800000006,68.45747039999992
52,96,11630868.0,682,35.4640896,1,518.541,566.0858376000001,91,37.110009600000005,1.0,586.392528,20.306690399999866,67.85152799999992
53,96,11630869.0,683,35.442144,1,519.5255040000001,566.8127856000001,91,36.319968,1.0,586.7223216,19.90953599999989,67.19681759999992
54,96,11630870.0,684,35.4311712,1,520.5090936,567.526932,91,36.1114848,1.0,587.0073096,19.480377599999997,66.49821599999996
55,96,11630871.0,685,35.420198400000004,1,521.4932928,568.2374208,91,36.144403200000006,1.0,587.2371288,18.999708000000055,65.7438360000001
56,96,11630872.0,686,35.33241600000001,1,522.4787112,568.9329744,91,35.8700832,1.0,587.4328104,18.49983599999996,64.95409919999997
57,96,11630873.0,687,35.222688000000005,1,523.4592528000001,569.5940856000001,91,34.9373952,1.0,587.652876,18.058790399999907,64.19362319999993
58,96,11630874.0,688,35.2665792,1,524.4315648,570.2210592,91,33.467040000000004,1.0,587.9031168,17.682057600000007,63.471551999999974
59,96,11630875.0,689,35.442144,1,525.4084488,570.8334024000001,91,31.788201600000004,1.0,588.1503096,17.316907199999946,62.74186080000004
60,96,11630876.0,690,35.5408992,1,526.3896,571.442088,91,30.2629824,1.0,588.3648888,16.922800800000005,61.975288800000044
61,96,11630877.0,691,35.672572800000005,1,527.3710560000001,572.0352288,91,29.319321600000002,1.0,588.5593512,16.52412240000001,61.18829519999997
62,96,11630887.0,701,37.4282208,1,537.6736008,576.675504,91,29.154729600000003,1.0,591.4198992,14.744395199999985,53.7462984
63,96,11630888.0,702,37.0002816,1,538.7090064,577.0312056,91,28.6170624,1.0,591.7027536,14.67154800000003,52.99374720000003
64,96,11630889.0,703,36.649152,1,539.7236856000001,577.3835544000001,91,27.98064,1.0,591.9907896000001,14.607235199999991,52.26710400000002
65,96,11630890.0,704,36.5503968,1,540.7344024,577.727064,91,27.212544,1.0,592.2657192,14.538655199999994,51.53131680000001
66,96,11630891.0,705,36.572342400000004,1,541.7490816000001,578.0437512000001,91,26.4334752,1.0,592.4830416000001,14.439290400000004,50.733960000000025
67,96,11630892.0,706,36.6162336,1,542.7652848,578.3308728000001,91,25.8519168,1.0,592.6509864000001,14.320113600000013,49.88570160000006
68,96,11630893.0,707,36.561369600000006,1,543.7851456,578.6143368,91,25.4349504,1.0,592.7616288,14.147291999999993,48.976483200000075
69,96,11630894.0,708,36.1992672,1,544.801044,578.90664,91,24.9411744,1.0,592.8228936,13.916253600000005,48.021849599999996
70,96,11630895.0,709,35.6506272,1,545.8013976,579.1943712,91,24.1291872,1.0,592.8262464000001,13.631875200000081,47.024848800000086
71,96,11630896.0,710,35.1239328,1,546.7795008,579.453756,91,23.174553600000003,1.0,592.8164928,13.362736799999993,46.03699199999994
72,96,11630897.0,711,34.89350400000001,1,547.7387064,579.6738216,91,22.395484800000002,1.0,592.8134448,13.13962319999996,45.0747384
73,96,11630898.0,712,35.0800416,1,548.7012648,579.871332,91,22.000464,1.0,592.814664,12.943331999999941,44.1133992
74,96,11630899.0,713,35.31047040000001,1,549.6818064,580.0688424,91,21.945600000000002,1.0,592.814664,12.7458216,43.132857599999966
75,96,11630900.0,714,35.2336608,1,550.6717968,580.272144,91,21.8139264,1.0,592.8143592,12.542215199999987,42.142562399999974
76,96,11630901.0,715,34.7069664,1,551.6535576,580.4815416,91,21.2104224,1.0,592.8143592,12.332817599999998,41.16080160000001
77,96,11630902.0,716,33.938870400000006,1,552.606972,580.6875864,91,20.025360000000003,1.0,592.8143592,12.126772800000026,40.20738719999997
78,96,11630903.0,717,33.3134208,1,553.5311256,580.8765624,91,18.3684672,1.0,592.8140544,11.93749200000002,39.282928800000036
79,96,11630904.0,718,33.0061824,1,554.4409536000001,581.043288,91,16.6676832,1.0,592.8140544,11.77076640000007,38.373100799999975
80,96,11630905.0,719,32.9403456,1,555.3504768,581.1938592,91,15.383865600000002,1.0,592.8140544,11.620195200000012,37.46357760000001
81,96,11630906.0,720,32.87450880000001,1,556.2673152,581.3410776000001,91,14.681606400000001,1.0,592.8140544,11.47297679999997,36.54673920000005
82,96,11630907.0,721,32.5562976,1,557.1844584,581.4925632000001,91,14.319504000000002,1.0,592.8140544,11.321491199999969,35.62959599999999
83,96,11630908.0,722,31.941820800000002,1,558.0869712,581.6452680000001,91,13.858646400000001,1.0,592.8140544,11.16878639999993,34.72708320000004
84,96,11630909.0,723,31.217616,1,558.9617472,581.7970584,91,13.233196800000002,1.0,592.8137496,11.016691200000082,33.85200240000006
85,96,11630910.0,724,30.4934112,1,559.8142728,581.9503728000001,91,12.9040128,1.0,592.8137496,10.863376799999969,32.999476800000025
86,96,11630911.0,725,29.780179200000003,1,560.64912,582.1076496,91,13.090550400000001,1.0,592.8137496,10.706100000000106,32.16462960000001
87,96,11630912.0,726,29.1437568,1,561.4650696,582.2615736,91,13.683081600000001,1.0,592.8134448,10.551871199999937,31.348375199999964
88,96,11630913.0,727,28.540252800000005,1,562.2651696,582.3984288,91,14.253667200000002,1.0,592.8134448,10.415015999999923,30.54827519999992
89,96,11630914.0,728,28.024531200000002,1,563.044848,582.5118144,91,14.451177600000001,1.0,592.8134448,10.301630399999908,29.768596799999955
90,96,11630915.0,729,27.717292800000003,1,563.8147728,582.613008,91,14.484096000000001,1.0,592.8134448,10.20043679999992,28.998671999999942
91,96,11630916.0,730,27.421027199999997,1,564.5822592000001,582.721212,91,14.4621504,1.0,592.8134448,10.09223279999992,28.23118559999989
92,96,11630917.0,731,26.993088000000004,1,565.3406016,582.8388648,91,13.99032,1.0,592.8134448,9.974579999999946,27.472843199999943
93,96,11630918.0,732,26.521257600000002,1,566.0858376000001,582.9519456,91,12.860121600000001,1.0,592.81314,9.861194399999931,26.72730239999987
94,96,11630919.0,733,26.038454400000003,1,566.8127856000001,583.054968,91,11.126419200000003,1.0,592.8128352,9.757867199999964,26.000049599999898
95,96,11630920.0,734,25.610515200000002,1,567.526932,583.1497608000001,91,9.2500704,1.0,592.8128352,9.663074399999914,25.285903200000007
96,96,11630921.0,735,25.0838208,1,568.2374208,583.2232176,91,8.0979264,1.0,592.8143592,9.591141600000014,24.576938400000017
97,96,11630922.0,736,24.282806400000002,1,568.9329744,583.2732048,91,7.95528,1.0,592.817712,9.544507199999998,23.884737599999994
98,96,11630923.0,737,23.317200000000003,1,569.5940856000001,583.3161816,91,8.3173824,1.0,592.822284,9.506102399999918,23.228198399999883
99,96,11630924.0,738,22.527158400000005,1,570.2210592,583.3683024000001,91,8.5258656,1.0,592.8271608,9.45885839999994,22.606101599999988
100,96,11630925.0,739,21.956572800000004,1,570.8334024000001,583.4256048,91,8.2296,1.0,592.8317328,9.40612800000008,21.998330399999986
101,96,11630926.0,740,21.3640416,1,571.442088,583.454256,91,7.790687999999999,1.0,592.8363048,9.382048800000007,21.39421679999998
102,96,11630927.0,741,20.486217600000003,1,572.0352288,583.4710200000001,91,7.8345792,1.0,592.8408768,9.36985679999998,20.80564800000002
103,96,11630928.0,742,19.323100800000002,1,572.5890504,583.5594120000001,91,8.5917024,1.0,592.8454488,9.28603679999992,20.256398399999966
104,96,11630929.0,743,18.2477664,1,573.103248,583.6810272,91,9.6341184,1.0,592.8503256,9.169298400000002,19.74707760000001
105,96,11630930.0,744,17.4906432,1,573.5903184,583.8754896,91,10.500969600000001,1.0,592.8548976,8.979407999999921,19.264579199999957
106,96,11630931.0,745,17.0407584,1,574.0633680000001,583.9724160000001,91,10.939881600000001,1.0,592.8594696,8.887053599999945,18.79610159999993
107,96,11630932.0,746,16.7993568,1,574.5309312,584.0099064,91,11.027664000000001,1.0,592.8643464,8.854440000000068,18.33341519999999
108,96,11630933.0,747,16.492118400000003,1,574.9957512000001,583.9870464,91,10.939881600000001,1.0,592.8689184,8.88187199999993,17.873167199999898
109,96,11630934.0,748,15.987369600000003,1,575.4550848,583.8733560000001,91,10.841126400000002,1.0,592.8737952,9.00043919999996,17.41871040000001
110,96,11630935.0,749,15.142464,1,575.898264,583.7989848000001,91,10.797235200000001,1.0,592.8783672,9.079382399999872,16.980103199999917
111,96,11630936.0,750,14.143939200000002,1,576.3045624,583.7685048000001,91,10.8301536,1.0,592.8829392,9.114434399999936,16.5783768
112,96,11630937.0,751,13.331952000000001,1,576.675504,583.7813064,91,10.939881600000001,1.0,592.8875112000001,9.106204800000114,16.212007200000016
113,96,11630938.0,752,12.805257600000001,1,577.0312056,583.7867928000001,91,11.0166912,1.0,592.8920832,9.105290399999944,15.86087759999998
114,96,11630939.0,753,12.3773184,1,577.3835544000001,583.7837448,91,10.709452800000001,1.0,592.89696,9.113215200000013,15.513405599999942
115,96,11630940.0,754,11.7847872,1,577.727064,583.7843544000001,91,9.6889824,1.0,592.901532,9.117177599999877,15.174467999999933
116,96,11630941.0,755,11.049609600000002,1,578.0437512000001,583.7843544000001,91,7.878470400000001,1.0,592.906104,9.12174959999993,14.86235279999994
117,96,11630942.0,756,10.555833600000001,1,578.3308728000001,583.7843544000001,91,5.442508800000001,1.0,592.910676,9.12632159999987,14.579803199999901
118,96,11630943.0,757,10.369296,1,578.6143368,583.7843544000001,91,3.0284928,1.0,592.9155528,9.131198399999903,14.301215999999954
119,96,11630944.0,758,10.138867200000002,1,578.90664,583.7843544000001,91,1.2289536000000003,1.0,592.9201248,9.135770399999956,14.013484800000015
120,96,11630945.0,759,9.579254400000002,1,579.1943712,583.7843544000001,91,0.3072384000000001,1.0,592.9250016,9.140647199999876,13.730630399999995
121,96,11630946.0,760,8.7014304,1,579.453756,583.7843544000001,91,0.2304288,1.0,592.9295736,9.145219199999929,13.475817600000028
122,96,11630947.0,761,7.823606400000001,1,579.6738216,583.7843544000001,91,0.1975104,1.0,592.9341456,9.149791199999868,13.260323999999969
123,96,11630948.0,762,7.3737216,1,579.871332,583.7843544000001,91,0.18653760000000003,1.0,592.9387176,9.15436319999992,13.067385599999966
124,96,11630949.0,763,7.296912000000001,1,580.0688424,583.7843544000001,91,0.17556480000000002,1.0,592.9432896000001,9.158935199999974,12.874447200000077
125,96,11630950.0,764,7.351776,1,580.272144,583.7843544000001,91,0.18653760000000003,1.0,592.9481664,9.163811999999893,12.676022399999965
126,96,11630951.0,765,7.296912000000001,1,580.4815416,583.7843544000001,91,0.18653760000000003,1.0,592.9527384,9.168383999999946,12.47119680000003
127,96,11630952.0,766,6.956755200000001,1,580.6875864,583.7843544000001,91,0.18653760000000003,1.0,592.9573104,9.172955999999886,12.269723999999997
128,96,11630953.0,767,6.397142400000001,1,580.8765624,583.7843544000001,91,0.18653760000000003,1.0,592.9618824,9.177527999999938,12.085320000000024
129,96,11630954.0,768,5.881420800000001,1,581.043288,583.7843544000001,91,0.18653760000000003,1.0,592.9667592000001,9.182404799999972,11.923471200000108
130,96,11630955.0,769,5.541264,1,581.1938592,583.7843544000001,91,0.18653760000000003,1.0,592.9713312,9.186976799999911,11.777471999999989
131,96,11630956.0,770,5.442508800000001,1,581.3410776000001,583.7843544000001,91,0.18653760000000003,1.0,592.976208,9.191853599999945,11.63513039999998
132,96,11630957.0,771,5.464454400000001,1,581.4925632000001,583.7843544000001,91,0.18653760000000003,1.0,592.98078,9.196425599999884,11.488216799999918
133,96,11630958.0,772,5.486400000000001,1,581.6452680000001,583.7843544000001,91,0.18653760000000003,1.0,592.985352,9.200997599999937,11.340083999999933
134,96,11630959.0,773,5.4973728,1,581.7970584,583.7843544000001,91,0.18653760000000003,1.0,592.9899240000001,9.20556959999999,11.192865600000118
135,96,11630960.0,774,5.5193184,1,581.9503728000001,583.7843544000001,91,0.18653760000000003,1.0,592.9948008,9.21044639999991,11.044427999999925
136,96,11630961.0,775,5.420563200000001,1,582.1076496,583.7843544000001,91,0.18653760000000003,1.0,592.9993728000001,9.215018399999963,10.891723200000115
137,96,11630962.0,776,5.069433600000001,1,582.2615736,583.7843544000001,91,0.18653760000000003,1.0,593.0039448,9.219590399999902,10.74237119999998
138,96,11630963.0,777,4.553712000000001,1,582.3984288,583.7849640000001,91,0.18653760000000003,1.0,593.0085168,9.223552799999993,10.610088000000019
139,96,11630964.0,778,4.1038272000000005,1,582.5118144,583.7837448,91,0.18653760000000003,1.0,593.0130888,9.22934399999997,10.501274399999943
140,96,11630965.0,779,3.9392352000000006,1,582.613008,583.7788680000001,91,0.18653760000000003,1.0,593.0179656,9.239097599999923,10.404957599999989
141,96,11630966.0,780,3.9940992,1,582.721212,583.7770392,91,0.18653760000000003,1.0,593.0225376000001,9.245498400000088,10.301325600000041
142,96,11630967.0,781,4.0160448,1,582.8388648,583.7928888,91,0.18653760000000003,1.0,593.0274144,9.234525599999984,10.188549599999988
143,96,11630968.0,782,3.8733984,1,582.9519456,583.8328176,91,0.18653760000000003,1.0,593.0319864,9.199168800000052,10.080040800000006
144,96,11630969.0,783,3.5551872,1,583.054968,583.8821952000001,91,0.16459200000000002,1.0,593.0365584,9.15436319999992,9.98159039999996
145,96,11630970.0,784,2.9846016000000004,1,583.1497608000001,583.9212096,91,0.1316736,1.0,593.0411304,9.119920800000045,9.891369599999962
146,96,11630971.0,785,2.3262336000000006,1,583.2232176,583.9522992000001,91,0.0987552,1.0,593.0460072000001,9.093707999999992,9.822789600000078
147,96,11630972.0,786,2.0080224,1,583.2732048,583.976988,91,0.1316736,1.0,593.0505792,9.07359120000001,9.777374399999985
148,96,11630973.0,787,1.9970496,1,583.3161816,584.015088,91,0.16459200000000002,1.0,593.0551512000001,9.040063200000077,9.738969600000019
149,96,11630974.0,788,2.029968,1,583.3683024000001,584.1123192,91,0.18653760000000003,1.0,593.0597232,8.947404000000006,9.691420799999946
150,96,11630975.0,789,1.8324576000000001,1,583.4256048,584.2415544,91,0.18653760000000003,1.0,593.0642952000001,8.82274080000002,9.638690400000087
151,96,11630976.0,790,1.5691104000000002,1,583.454256,584.4424176,91,0.18653760000000003,1.0,593.0691720000001,8.626754400000095,9.614916000000107
152,96,11630977.0,791,2.1287232000000005,1,583.4710200000001,584.5719576,91,0.18653760000000003,1.0,593.073744,8.501786400000015,9.602723999999967
153,96,11630978.0,792,3.7965888,1,583.5594120000001,584.6377944000001,91,0.18653760000000003,1.0,593.0786208000001,8.440826399999992,9.519208800000001
154,96,11630979.0,793,5.277916800000001,1,583.6810272,584.6484624,91,0.18653760000000003,1.0,593.0831928,8.434730400000035,9.40216559999999
155,96,11630980.0,794,5.244998400000001,1,583.8754896,584.5725672,91,0.18653760000000003,1.0,593.0877648000001,8.515197600000079,9.212275200000022
156,96,11630981.0,795,3.1711392000000003,1,583.9724160000001,584.519532,91,0.18653760000000003,1.0,593.0926416000001,8.573109600000066,9.120225600000026
157,96,11630982.0,796,0.54864,1,584.0099064,584.518008,91,0.18653760000000003,1.0,593.0972136,8.579205600000023,9.087307200000055
158,96,11630983.0,797,2.2713696,1,583.9870464,584.5381248000001,91,0.18653760000000003,1.0,593.1017856000001,8.56366079999998,9.114739200000031
159,96,11630984.0,798,2.6773632000000003,1,583.8733560000001,584.5442208000001,91,0.18653760000000003,1.0,593.1063576,8.562136799999962,9.233001599999966
160,96,11630985.0,799,1.8214848,1,583.7989848000001,584.5448304,91,0.18653760000000003,1.0,593.1109296000001,8.566099200000053,9.311944799999992
161,96,11630986.0,800,0.6473952,1,583.7685048000001,584.5963416000001,91,0.18653760000000003,1.0,593.1158064,8.519464799999923,9.347301599999923
162,96,11630987.0,801,0.0658368,1,583.7813064,584.69784,91,0.18653760000000003,1.0,593.1203784,8.422538400000008,9.339072000000101
163,96,11630988.0,802,0.0,1,583.7867928000001,584.8471920000001,91,0.18653760000000003,1.0,593.1249504000001,8.277758400000039,9.338157600000045
164,96,11630989.0,803,0.0,1,583.7837448,585.0389112,91,0.18653760000000003,1.0,593.1295224,8.090611200000012,9.34577760000002
165,96,11630990.0,804,0.0,1,583.7843544000001,585.1385808000001,91,0.18653760000000003,1.0,593.1343992000001,7.995818399999962,9.350044799999978
166,96,11630991.0,805,0.0,1,583.7843544000001,585.1745472,91,0.18653760000000003,1.0,593.139276,7.964728799999989,9.354921599999898
167,96,11630992.0,806,0.0,1,583.7843544000001,585.1480296000001,91,0.18653760000000003,1.0,593.143848,7.995818399999962,9.35949359999995
168,96,11630993.0,807,0.0,1,583.7843544000001,585.0255000000001,91,0.18653760000000003,1.0,593.1484200000001,8.122920000000022,9.364065600000004
169,96,11630994.0,808,0.0,1,583.7843544000001,584.9681976,91,0.18653760000000003,1.0,593.152992,8.184794399999987,9.368637599999943
170,96,11630995.0,809,0.0,1,583.7843544000001,584.9499096000001,91,0.18653760000000003,1.0,593.1575640000001,8.207654400000024,9.373209599999996
171,96,11630996.0,810,0.0,1,583.7843544000001,584.9916672,91,0.18653760000000003,1.0,593.162136,8.17046879999998,9.377781599999935
172,96,11630997.0,811,0.0,1,583.7843544000001,585.0556752,91,0.18653760000000003,1.0,593.1670128000001,8.11133760000007,9.382658399999968
173,96,11630998.0,812,0.0,1,583.7843544000001,585.1087104,91,0.18653760000000003,1.0,593.1715848000001,8.062874400000169,9.387230400000021
174,96,11630999.0,813,0.0,1,583.7843544000001,585.1446768000001,91,0.18653760000000003,1.0,593.1761568000001,8.031479999999988,9.39180239999996
175,96,11631000.0,814,0.0,1,583.7843544000001,585.1586976,91,0.18653760000000003,1.0,593.1807288000001,8.022031200000129,9.396374400000013
176,96,11631001.0,815,0.0,1,583.7843544000001,585.1547352,91,0.18653760000000003,1.0,593.1856056,8.030870400000026,9.401251199999933
177,96,11631002.0,816,0.0,1,583.7843544000001,585.1465056,91,0.18653760000000003,1.0,593.1904824000001,8.04397680000011,9.406127999999967
178,96,11631003.0,817,0.0,1,583.7843544000001,585.1492488,91,0.18653760000000003,1.0,593.1950544000001,8.045805600000108,9.41070000000002
179,96,11631004.0,818,0.0,1,583.7843544000001,585.173328,91,0.18653760000000003,1.0,593.1996264,8.026298400000087,9.415271999999959
180,96,11631005.0,819,0.0,1,583.7843544000001,585.2224008000001,91,0.18653760000000003,1.0,593.2041984000001,7.98179760000005,9.419844000000012
181,96,11631006.0,820,0.0,1,583.7843544000001,585.2909808,91,0.18653760000000003,1.0,593.2087704,7.917789599999992,9.424415999999951
182,96,11631007.0,821,0.0,1,583.7843544000001,585.366876,91,0.18653760000000003,1.0,593.2136472000001,7.846771200000035,9.429292799999985
183,96,11631008.0,822,0.0,1,583.7843544000001,585.4418568,91,0.18653760000000003,1.0,593.2182192,7.776362400000039,9.433864799999924
184,96,11631009.0,823,0.0,1,583.7843544000001,585.514704,91,0.18653760000000003,1.0,593.2227912000001,7.708087200000023,9.438436799999977
185,96,11631010.0,824,0.0,1,583.7843544000001,585.5869416,91,0.18653760000000003,1.0,593.2273632,7.640421599999968,9.443008799999916
186,96,11631011.0,825,0.0,1,583.7843544000001,585.6591792,91,0.18653760000000003,1.0,593.2319352000001,7.572756000000027,9.447580799999969
187,96,11631012.0,826,0.0,1,583.7843544000001,585.7317216,91,0.18653760000000003,1.0,593.2368120000001,7.5050904000000855,9.452457600000002
188,96,11631013.0,827,0.0,1,583.7849640000001,585.8039592,91,0.18653760000000003,1.0,593.241384,7.437424800000031,9.45641999999998
189,96,11631014.0,828,0.043891200000000005,1,583.7837448,585.8765016,91,0.18653760000000003,1.0,593.2462608000001,7.3697592000000895,9.46251600000005
190,96,11631015.0,829,0.05486400000000001,1,583.7788680000001,585.9487392,91,0.18653760000000003,1.0,593.2508328,7.302093600000035,9.47196479999991
191,96,11631016.0,830,0.4059936,1,583.7770392,586.0209768000001,91,0.18653760000000003,1.0,593.2554048000001,7.23442799999998,9.478365600000075
192,96,11631017.0,831,0.9326880000000002,1,583.7928888,586.0935192,91,0.18653760000000003,1.0,593.2599768,7.166457600000058,9.46708799999999
193,96,11631018.0,832,1.3386816000000001,1,583.8328176,586.1657568,91,0.18653760000000003,1.0,593.2648536,7.099096799999984,9.43203600000004
194,96,11631019.0,833,1.4374368000000002,1,583.8821952000001,586.2379944,91,0.18653760000000003,1.0,593.2694256000001,7.031431200000043,9.387230400000021
195,96,11631020.0,834,1.4264640000000002,1,583.9212096,586.3105368,91,0.18653760000000003,1.0,593.2739976,6.963460800000007,9.352788000000032
196,96,11631021.0,835,1.6239744,1,583.9522992000001,586.3858224,91,0.18653760000000003,1.0,593.2785696000001,6.892747200000031,9.326270399999999
197,96,11631022.0,836,2.029968,1,583.976988,586.4617176,91,0.18653760000000003,1.0,593.2831416,6.821423999999979,9.306153600000016
